article_name,article_quality,country,revision_id,population
Willem Doman,Start,South Africa,801935033,57.7
Mian Aminuddin,Stub,Pakistan,801935104,200.6
Shi Liang (politician),Stub,China,801935122,"1,393.8"
Timmy Chipeco,Start,Philippines,801935788,107
Azali Assoumani,Start,Comoros,801935791,0.8
Abdul Jabbar Naeemi,Stub,Afghanistan,801936110,36.5
Božidar Delić,Stub,Serbia,801936138,7
Miguel Mariano Gómez,Start,Cuba,801936290,11.1
Rahmatullah Nabil,Start,Afghanistan,801936928,36.5
List of Presidents of Gabon,Start,Gabon,801937090,2.1
Pierre Claver Maganga Moussavou,Start,Gabon,801937161,2.1
Léon M'ba,FA,Gabon,801937520,2.1
Ali Bongo Ondimba,GA,Gabon,801937727,2.1
Yerik Asanbayev,Start,Kazakhstan,801938541,18.4
Sylejman Selimi,Start,Albania,801939407,2.9
Gegham Gharibjanian,C,Armenia,801940358,3
Barry Peterson (Idaho),Start,United States,801940675,328
Maria do Carmo Alves,Stub,Brazil,801942899,209.4
Women's representation in the Parliament of Nepal,C,Nepal,801943910,29.7
Women in the Sri Lankan Parliament,B,Sri Lanka,801943925,21.7
Erkki Pystynen,Stub,Finland,801945366,5.5
Erlan Idrissov,C,Kazakhstan,801946174,18.4
Erland Pison,Stub,Belgium,801946281,11.4
Erling Lae,Stub,Norway,801947190,5.3
György Baloghy,Stub,Hungary,801952116,9.8
Jack Veneno,C,Dominican Republic,801954035,10.8
Paul Osborne,C,Australia,801955705,24.1
Zeng Qinghong (female),Start,China,801957603,"1,393.8"
Vivienne Poy,Start,Canada,801959410,37.2
Babu Muhammad Rafique,Stub,Pakistan,801959448,200.6
Otakhon Latifi,Start,Tajikistan,801964264,9.1
Than Nyein,Start,Myanmar,801964596,53.9
Trần Văn Khiêm,Start,Vietnam,801965373,94.7
Mariano de Aycinena y Piñol,GA,Guatemala,801967990,17.2
Juan José de Aycinena y Piñol,C,Guatemala,801968694,17.2
Tom Schweich,C,United States,801968862,328
Martin Collaton,Stub,Australia,801970972,24.1
Altaf Bukhari,Stub,India,801971090,"1,371.3"
Thomas Edwards (Australian politician),Stub,Australia,801971271,24.1
Robert Hunter (Australian politician),Stub,Australia,801971671,24.1
Clement Collins,Stub,Australia,801971774,24.1
Martha Mercader,Stub,Argentina,801972226,44.5
Zamira Sydykova,Start,Kyrgyzstan,801972571,6.1
Ernesto Leal,Start,Nicaragua,801972836,6.3
Aurélio de Lira Tavares,Stub,Brazil,801973607,209.4
Tamás Eszes (politician),Stub,Hungary,801974159,9.8
Ernesto Villegas,Start,Venezuela,801974234,31.8
François-Xavier Ortoli,Start,France,801974930,65.1
Barbara Mogae,Stub,Botswana,801975004,2.2
Ernst Bollmann,Stub,Germany,801978182,82.8
Lidija Bradara,Stub,Bosnia-Herzegovina,801979001,3.5
Tsang Tak-sing,C,China,801980297,"1,393.8"
Ernst Nevanlinna,Stub,Finland,801980795,5.5
Bruce Greatbatch,Stub,United Kingdom,801983689,66.4
Muhammad Hamid Abu al-Nasr,Stub,Egypt,801983965,97
Tang campaigns against Karasahr,C,China,801984106,"1,393.8"
List of politicians from Bihar,Start,India,801985451,"1,371.3"
Eros Djarot,C,Indonesia,801985722,265.2
Marvin Rotrand,Start,Canada,801986366,37.2
Charles Tupper,FA,Canada,801986687,37.2
Mirwaiz Maulvi Farooq,Stub,India,801987075,"1,371.3"
Errick Willis,C,Canada,801987339,37.2
Kanaji Thakor,Stub,India,801989318,"1,371.3"
Hector-Louis Langevin,C,Canada,801993546,37.2
Édouard Ngirente,Start,Rwanda,801993591,12.6
Ghazan Marri,Stub,Pakistan,801995309,200.6
Paul Joseph James Martin,C,Canada,801997418,37.2
Maina Sage,Stub,France,801998924,65.1
Đinh La Thăng,Start,Vietnam,802000460,94.7
Abelardo Vicioso,Stub,Dominican Republic,802000627,10.8
Ranjith Madduma Bandara,Stub,Sri Lanka,802001724,21.7
Sardar Mir Badshah Qaisrani,Stub,Pakistan,802002869,200.6
Michele Emiliano,Stub,Italy,802003995,60.6
Ezenwo Nyesom Wike,C,Nigeria,802004796,195.9
Vincent Biruta,Start,Rwanda,802005348,12.6
Pero López de Ayala,C,Spain,802005675,46.7
Esad Kulović,Start,Bosnia-Herzegovina,802008192,3.5
Teng Xiu,Start,China,802010328,"1,393.8"
Leisha Harvey,B,Australia,802011697,24.1
Grigory Arutyunov,Stub,Armenia,802013885,3
Cemîl Bayik,Start,Turkey,802014599,81.3
Otto Arosemena,Start,Ecuador,802015555,17
Yulia Malinovsky,Start,Israel,802016899,8.5
Iwakura Tomomi,C,Japan,802017902,126.5
Wangpo Tethong,C,Switzerland,802021442,8.5
Jacqueline Faría,Start,Venezuela,802022026,31.8
Political families of Haryana,Start,India,802022159,"1,371.3"
Eselealofa Apinelu,Stub,Tuvalu,802022181,0.01
Artur Mägi,Stub,Estonia,802024349,1.3
Nguyễn Tôn Hoàn,C,Vietnam,802024357,94.7
Toivo Maimets,Start,Estonia,802024403,1.3
Eshaq Jahangiri,C,Iran,802024631,81.6
Eskil Pedersen,C,Norway,802028460,5.3
Crown Prince of Dubai,Stub,United Arab Emirates,802029547,9.5
Edward Ikem Okeke,Start,Nigeria,802030364,195.9
Bayard family,Start,United States,802032634,328
Richard Ward Greene,Stub,United States,802034478,328
Robert Brank Vance,Start,United States,802034491,328
Eric Arturo Delvalle,C,Panama,802034871,4.2
Rui Costa Pimenta,Stub,Brazil,802034910,209.4
Ranavalona III,FA,Madagascar,802035776,26.3
Ugo Bernalicis,Stub,France,802043905,65.1
Dilip Sarkar (Tripura politician),Stub,India,802045189,"1,371.3"
Jean Frydman,Start,France,802045737,65.1
Subhash Chandra,C,India,802046100,"1,371.3"
Diba Chandra Hrangkhawl,Stub,India,802046671,"1,371.3"
Juan Armada y Losada,Stub,Spain,802048278,46.7
Eligio Ayala,Start,Paraguay,802048448,6.9
Sabah Al-Ahmad Al-Jaber Al-Sabah,C,Kuwait,802049702,4.2
Norman Kwong,C,Canada,802049787,37.2
Cristóbal Oudrid,B,Spain,802050566,46.7
Vera Chirwa,C,Malawi,802050644,19.1
Vincent Meriton,Stub,Seychelles,802051093,0.1
Charles Assemekang,Stub,Congo,802051096,5.4
Misty Snow,Start,United States,802051788,328
Nicolae Iorga,FA,Romania,802052514,19.5
Julius Vogel,C,New Zealand,802061698,4.9
Seif Sharif Hamad,C,Tanzania,802062175,59.1
Essomba Tsoungui Elie Victor,Stub,Cameroon,802064670,25.6
Laxmilal Chaudhary,Stub,Nepal,802067300,29.7
Jesús Posada,Start,Spain,802069392,46.7
Charles Woods (Alabama),Start,United States,802069394,328
Sahibzada Muhammad Yaqoob,Stub,Pakistan,802069478,200.6
Nusrat Bhutto,C,Pakistan,802070278,200.6
Phulmati Devi Chaudhari,Stub,Nepal,802070378,29.7
Aleksandr Shlyakhturov,Stub,Russia,802072074,147.3
Empress Suiko,C,Japan,802074019,126.5
Gabriel Lozès,Start,Benin,802075586,11.5
Aleksei Shaposhnikov (politician),Start,Russia,802076252,147.3
Domenty Kulumbegov,Stub,Russia,802076493,147.3
Carlos Saladrigas Zayas,Start,Cuba,802076780,11.1
Mark Adler (politician),Start,Canada,802077342,37.2
Eugenijus Gentvilas,Stub,Lithuania,802077882,2.8
Wiesław Chrzanowski,Start,Poland,802081826,38.4
Tseng Yung-chuan,Start,Taiwan,802087425,23.6
Esther Norma Arrostito,C,Argentina,802088180,44.5
Shaykh Ali Khan Zanganeh,Start,Iran,802089333,81.6
Moataz Abdel-Fattah,Start,Egypt,802090659,97
Wahid Abdel Meguid,Start,Egypt,802090661,97
Bahaa El-Din Abu Shoka,Start,Egypt,802090665,97
Mohammad Salim Al-Awa,Stub,Egypt,802090668,97
Khaled Azhari,Start,Egypt,802090671,97
El-Sayyid el-Badawi,Stub,Egypt,802090674,97
Mohamed Beltagy,Start,Egypt,802090676,97
Mohammed Ali Beshr,C,Egypt,802090680,97
Essam el-Erian,Start,Egypt,802090683,97
Farouk Gouida,Stub,Egypt,802090686,97
Saad El-Katatni,C,Egypt,802090692,97
Abou Elela Mady,Stub,Egypt,802090695,97
Younes Makhioun,Start,Egypt,802090700,97
Mohamed El-Sawy,Stub,Egypt,802090709,97
Manar El-Shorbagy,Stub,Egypt,802090711,97
Osama Yassin,Start,Egypt,802090719,97
Mamdouh Shahin,Stub,Egypt,802090766,97
Timeline of the Egyptian Crisis under Mohamed Morsi,B,Egypt,802091005,97
Mohamed Abou El-Ghar,Stub,Egypt,802091021,97
Zakaria Azmi,Start,Egypt,802091037,97
Maher El-Beheiry,Stub,Egypt,802091062,97
Mansour el-Essawy,C,Egypt,802091102,97
Rafik Habib,Start,Egypt,802091126,97
Amr Hamzawy,C,Egypt,802091130,97
Bothaina Kamel,Start,Egypt,802091158,97
Haitham Mohamedain,Start,Egypt,802091196,97
Sameh Naguib,Start,Egypt,802091230,97
Ayman Nour,C,Egypt,802091238,97
Samir Radwan,Start,Egypt,802091248,97
Hala Shukrallah,Stub,Egypt,802091322,97
Subhi Saleh,Stub,Egypt,802091327,97
Omar Suleiman,B,Egypt,802091334,97
Farouk Sultan,Stub,Egypt,802091337,97
Mahmoud Wagdy,Stub,Egypt,802091340,97
Martin Joseph,Stub,Trinidad and Tobago,802094106,1.4
Rodrigo Maia,Start,Brazil,802098180,209.4
Pongpol Adireksarn,Start,Thailand,802098735,66.2
Hoang Van Chi,C,Vietnam,802101558,94.7
Sean Eldridge,C,United States,802102037,328
Terry McCarthy (politician),Stub,Australia,802102957,24.1
Felipe Pérez Roque,Start,Cuba,802107401,11.1
Théodore Sindikubwabo,Start,Rwanda,802109305,12.6
Dipjol,Start,Bangladesh,802111081,166.4
Sophan Sophiaan,C,Indonesia,802115596,265.2
Harry Thuku,Start,Kenya,802117133,51
Elaine Carbines,Start,Australia,802121095,24.1
Vaira Vīķe-Freiberga,C,Latvia,802121678,1.9
Hugo Oconór,C,Spain,802132133,46.7
Rexhep Meidani,Start,Albania,802133891,2.9
Phan Huy Quát,C,Vietnam,802135125,94.7
Adel Al Toraifi,Start,Saudi Arabia,802136170,33.4
Alejandra del Moral Vela,Start,Mexico,802142794,130.8
Abdul Jabbar Khan,Start,Pakistan,802143381,200.6
Manuel António Lino,GA,Portugal,802143986,10.3
Aleksandr Yefremov (politician),Start,Russia,802144665,147.3
Yamuna Prasad Shastri,Stub,India,802145542,"1,371.3"
Lúðvík Geirsson,Stub,Iceland,802146987,0.4
Paul Weston (politician),C,United Kingdom,802147029,66.4
Jodeen Carney,C,Australia,802148849,24.1
Independent politicians in Australia,B,Australia,802148877,24.1
Frank Staniford,Start,Australia,802149472,24.1
Alina Kabaeva,GA,Russia,802150816,147.3
Seán Mac Eoin,C,Ireland,802150861,4.9
Robert Hue,Start,France,802150968,65.1
Lara Giddings,C,Australia,802153673,24.1
Udo Pastörs,Start,Germany,802155512,82.8
Vida Goldstein,C,Australia,802156475,24.1
Humayun Saifullah Khan,Stub,Pakistan,802156732,200.6
Pavel Zavalny,Stub,Russia,802158232,147.3
Amir Ohana,Start,Israel,802158997,8.5
Ledina Mandia,Start,Albania,802161072,2.9
Eugen Rozvan,B,Russia,802163481,147.3
Alexey Voyevoda,C,Russia,802164682,147.3
Tine Van Rompuy,Stub,Belgium,802166888,11.4
G. R. Motha,Stub,Sri Lanka,802170173,21.7
Simi Johnson,Start,Nigeria,802172137,195.9
Eddy J. Changkye,C,Mauritius,802172886,1.3
Juraj Košút,C,Hungary,802173268,9.8
Retno Marsudi,Start,Indonesia,802173843,265.2
Benjamin Tillman,FA,United States,802174551,328
Eugenia Charles,GA,Dominica,802175384,0.07
Eugenia Shi-Chia Chang,Start,South Africa,802176276,57.7
K. Kumaravelu,Stub,Sri Lanka,802177477,21.7
William C. Oates,C,United States,802178601,328
D. Ramanujam,Start,Sri Lanka,802179245,21.7
Eugenio Pizarro,Stub,Chile,802179871,18.6
Terhemen Tarzoor,Start,Nigeria,802180507,195.9
Eugène Camara,Start,Guinea,802182199,11.9
Scott Kawasaki,Start,Japan,802186486,126.5
Baleka Mbete,C,South Africa,802186731,57.7
Musalia Mudavadi,C,Kenya,802187568,51
Ghulam Murtaza Satti,Stub,Pakistan,802188230,200.6
Syed Imran Ahmed,Start,Pakistan,802190412,200.6
Milan Srškić,Stub,Serbia,802190865,7
Eunice Kazembe,Start,Malawi,802193467,19.1
Vasily Piskarev,Stub,Russia,802193514,147.3
Samia Abbou,Stub,Tunisia,802196449,11.6
Lu Kai,Stub,China,802197538,"1,393.8"
Zhang Zhao,Start,China,802197818,"1,393.8"
Paula Bieler,Stub,Sweden,802198225,10.2
Juvénal Habyarimana,C,Rwanda,802200294,12.6
Wambui Otieno,Start,Kenya,802205703,51
Mohammed Mahdi Akef,C,Egypt,802205975,97
Yasin Mire Mohamud,Stub,Somalia,802207567,15.2
Alfred Roth,B,Germany,802209817,82.8
John Casimir Ehrnrooth,Start,Bulgaria,802210830,7
Paulo Muwanga,Start,Uganda,802211455,44.1
José Antonio Medeiros,Stub,Brazil,802214148,209.4
Sébastien Chenu,Stub,France,802217823,65.1
Nathalie Elimas,Stub,France,802219434,65.1
Valery Boldin,Start,Russia,802220639,147.3
Guillaume Vuilletet,Stub,France,802224374,65.1
Nicolò Sagredo,Start,Italy,802224950,60.6
Olga Savastianova,Stub,Russia,802226038,147.3
Marco Foscarini,Stub,Italy,802226245,60.6
Viktor Yushchenko,GA,Ukraine,802227627,42.3
Tihomir Orešković,GA,Croatia,802230079,4.1
Yakov Sverdlov,C,Russia,802231828,147.3
Russel Norman,C,New Zealand,802234680,4.9
Bonifacio Ondó Edu,Stub,Equatorial Guinea,802239134,1.3
Brian Lenihan Snr,C,Ireland,802239740,4.9
Delano family,C,United States,802242737,328
Edward Akufo-Addo,Start,Ghana,802244957,29.5
Jorge Zorreguieta,C,Argentina,802245599,44.5
Vladik Khachatryan,Stub,Armenia,802245798,3
Jean-Jacques Urvoas,Start,France,802248381,65.1
Lise Thibault,GA,Canada,802249682,37.2
Grigore Scafaru,Stub,Moldova,802251982,3.5
Valery Rashkin,Stub,Russia,802252054,147.3
Elmar Lipping,Stub,Estonia,802254367,1.3
Ülle Madise,Start,Estonia,802254801,1.3
Banharn Silpa-archa,C,Thailand,802255975,66.2
Tang Shaoyi,Start,China,802259284,"1,393.8"
Edna Madzongwe,Start,Zimbabwe,802259324,14
Joseph Rovan,Start,France,802260797,65.1
Marilyn Waring,C,New Zealand,802262962,4.9
Félix de Mérode,Start,Belgium,802266201,11.4
Steve Lonegan,C,United States,802268156,328
Parker Griffith,C,United States,802269152,328
Vittorio Ambrosini,Stub,Italy,802270629,60.6
Eleonora Bechis,Stub,Italy,802271148,60.6
Rita Bernardini,Stub,Italy,802271458,60.6
Safet Halilović,Stub,Bosnia-Herzegovina,802271665,3.5
President of Mongolia,B,Mongolia,802271668,3.2
Gul Khan Nasir,B,Pakistan,802273347,200.6
Arame Diène,Stub,Senegal,802275695,16.3
Mehmet Shehu,C,Albania,802276196,2.9
Aïda Mbaye,Stub,Senegal,802276338,16.3
V. T. Nanayakkara,Stub,Sri Lanka,802276730,21.7
Mary Morris Knibb,GA,Jamaica,802278085,2.9
Shah Gul Rezai,Stub,Afghanistan,802280148,36.5
Álvaro Alsogaray,C,Argentina,802280832,44.5
Xavier Haegy,Stub,France,802281509,65.1
Atoy Co,C,Philippines,802282227,107
Sultan Ali Chaudhry,Stub,Pakistan,802285213,200.6
Raja Habib al-Khuzaai,Stub,Iraq,802286203,40.2
Seema Jowenda,Start,Afghanistan,802286319,36.5
Christopher Kibanzanga,Start,Uganda,802286792,44.1
Derek Sikua,Start,Solomon Islands,802288234,0.7
E.R. Ejercito,C,Philippines,802290549,107
Alioune Sarr,C,Senegal,802290626,16.3
Youssou Diagne,Stub,Senegal,802290986,16.3
Joss Fritz,Stub,Germany,802292425,82.8
Lai Mohammed,Start,Nigeria,802297406,195.9
Imre Hollai,Start,Hungary,802299836,9.8
Zhang Ti,Stub,China,802300576,"1,393.8"
List of politicians on Veep,Start,United States,802302246,328
Adam Andruszkiewicz,Stub,Poland,802303316,38.4
Jan Chryzostom Czapski,Start,Poland,802303823,38.4
Ahmad Shabery Cheek,Start,Malaysia,802304359,32.5
Erkan Mumcu,Start,Turkey,802304551,81.3
Carmel Zollo,Start,Australia,802305771,24.1
Hans Peter Haselsteiner,Start,Austria,802307911,8.8
Eva Rickard,Start,New Zealand,802310130,4.9
Antti Isotalo (Jäger),Start,Finland,802310899,5.5
Ahmed Barzani,Start,Iraq,802311373,40.2
John Kenneth Williams,Stub,Pakistan,802311393,200.6
Kalsoom Perveen,Start,Pakistan,802311595,200.6
Muhammad Usman Khan Kakar,Stub,Pakistan,802311779,200.6
Mushahid Ullah Khan,Start,Pakistan,802311832,200.6
Nehal Hashmi,Start,Pakistan,802311861,200.6
Rahila Magsi,Stub,Pakistan,802311933,200.6
Sherry Rehman,GA,Pakistan,802312011,200.6
Alix Balmir,Stub,Haiti,802312340,10.8
Peter Fonseca,Start,Canada,802312628,37.2
Evaldo Cabral de Mello,Start,Brazil,802312726,209.4
"Barnett Janner, Baron Janner",C,United Kingdom,802313015,66.4
Alfredo Solf y Muro,Stub,Peru,802313642,32.2
Fritiof Domö,Start,Sweden,802313700,10.2
Al-Jazuli Daf'allah,Stub,Sudan,802314534,41.7
List of mayors of Brazzaville,Stub,Congo,802316693,5.4
Dimitry Vasiliev,Start,Russia,802318284,147.3
"Nicholas, Crown Prince of Montenegro",C,Montenegro,802319581,0.6
Carl Axel Gottlund,B,Finland,802319584,5.5
Mohammad Mohaqiq,Start,Afghanistan,802320704,36.5
Ramazan Bashardost,C,Afghanistan,802320895,36.5
Wellington Koo,GA,Taiwan,802321118,23.6
A.K. Chellaiya,Stub,India,802321777,"1,371.3"
Moisés Naím,C,Venezuela,802323381,31.8
Rifaat Turk,Start,Israel,802324408,8.5
List of emirs of Qatar,Start,Qatar,802325384,2.7
Krišjānis Valdemārs,Start,Latvia,802331662,1.9
Ramatoulaye Seck,Stub,Senegal,802333533,16.3
Abdiqasim Salad Hassan,Start,Somalia,802336025,15.2
Asma Agbarieh,Start,Israel,802336713,8.5
"Danilo, Crown Prince of Montenegro",Start,Montenegro,802337028,0.6
Eveline Herfkens,C,Netherlands,802340221,17.2
Malik Agar,Start,Sudan,802340254,41.7
Evelio Javier,C,Philippines,802340469,107
House of Saud,GA,Saudi Arabia,802342597,33.4
Alonso de Cáceres,C,Spain,802343026,46.7
Evelyn Matthei,C,Chile,802343340,18.6
Vijay Singh Yadav,Stub,India,802345570,"1,371.3"
Shahbaz Taseer,Stub,Pakistan,802346710,200.6
Olga Yepifanova,Stub,Russia,802347873,147.3
Michael O'Kennedy,C,Ireland,802348405,4.9
Abdul Ati al-Obeidi,Start,Libya,802350946,6.5
Ana Brnabić,C,Serbia,802353189,7
Lee Kinyanjui,Stub,Kenya,802353602,51
Papias Malimba Musafiri,Start,Rwanda,802353637,12.6
Cornel Rasanga Amoth,Start,Kenya,802354529,51
Agha Shorish Kashmiri,Start,Pakistan,802354609,200.6
Khawaja Salman Rafique,Stub,Pakistan,802355238,200.6
Viola Wyse,C,Canada,802355647,37.2
Muhammad az-Zaruq Rajab,Stub,Libya,802355738,6.5
Shazia Ashfaq Mattu,Stub,Pakistan,802356099,200.6
Khawaja Muhammad Safdar,Start,Pakistan,802356863,200.6
Mahendra Chaudhry,C,Fiji,802359593,0.9
Nawab Ali Abbas Khan,Stub,Bangladesh,802359903,166.4
Lionel Conacher,GA,Canada,802361813,37.2
Duško Marković,Start,Montenegro,802362441,0.6
Qasim Zia,Start,Pakistan,802362679,200.6
Kanat Sadykov,Stub,Kyrgyzstan,802365662,6.1
Yevgeny Moskvichev,Stub,Russia,802370251,147.3
List of politicians of Kerala,Start,India,802370955,"1,371.3"
Amadou Sanneh,Start,Gambia,802371825,2.2
Amal Abou Zeid,Start,Lebanon,802373421,6.1
Yilma Deressa,Start,Ethiopia,802373635,107.5
Amani Williams Hunt Abdullah,C,Malaysia,802374238,32.5
Ambroisine Kpongo,Start,Central African Republic,802376240,4.7
Amerley Ollennu Awua-Asamoa,Stub,Ghana,802376908,29.5
René Préval,C,Haiti,802377149,10.8
Tanka Prasad Acharya,Start,Nepal,802377774,29.7
Amina Titi Atiku-Abubakar,Start,Nigeria,802378209,195.9
Amir-Hossein Ghazizadeh Hashemi,Stub,Iran,802379191,81.6
Émile Deshayes de Marcère,Stub,France,802379837,65.1
Wang Hongwen,Start,China,802380754,"1,393.8"
Pandeli Majko,Start,Albania,802380908,2.9
Bai Lichen,Start,China,802381739,"1,393.8"
Xian Hui,Start,China,802381751,"1,393.8"
Joseph-Ignace Guillotin,C,France,802382186,65.1
Ma Linyi,Stub,China,802382394,"1,393.8"
Ma Xinyi,Start,China,802382428,"1,393.8"
Yang Jingren,Stub,China,802382616,"1,393.8"
Abu Tahir al-Jannabi,C,Bahrain,802383058,1.5
María Julia Alsogaray,C,Argentina,802383745,44.5
Anke Spoorendonk,Start,Germany,802384956,82.8
Evgenij Balitchi,Start,Ukraine,802391302,42.3
Ros Altmann,C,United Kingdom,802391832,66.4
Miguel Vargas,C,Dominican Republic,802393321,10.8
Anton Giulio Barrili,Stub,Italy,802394741,60.6
Marie-Françoise Mégie,Stub,Canada,802394961,37.2
Yang Yichen (Sui dynasty),Start,China,802395261,"1,393.8"
Greg Joy,Start,Canada,802395362,37.2
Francesco Domenico Guerrazzi,Start,Italy,802395750,60.6
Emmanuel Dubourg,Start,Canada,802395814,37.2
Ferdinando Petruccelli della Gattina,C,Italy,802396154,60.6
Chris Hani,C,South Africa,802400609,57.7
Nuño de Guzmán,C,Spain,802403916,46.7
Ewald Nowotny,Start,Austria,802412133,8.8
József Varga (politician),Stub,Hungary,802412158,9.8
Yitzhak Shamir,GA,Israel,802413225,8.5
Jayalath Jayawardena,Stub,Sri Lanka,802413421,21.7
Ninan Koshy,Stub,India,802414245,"1,371.3"
Les Craig,Start,Australia,802415476,24.1
Henry Curran,Start,Australia,802415599,24.1
Graham Edwards (politician),Start,Australia,802415642,24.1
Iven Manning,Start,Australia,802415670,24.1
Rob Pyne,C,Australia,802415807,24.1
Paul Collier (activist),Stub,Australia,802415999,24.1
Orbán Kolompár,Stub,Hungary,802416263,9.8
Michel Poniatowski,C,France,802417980,65.1
Jöran Persson,Start,Sweden,802418039,10.2
Tiémoko Sangaré,Stub,Mali,802420626,19.4
Salva Kiir Mayardit,C,Sudan,802421463,41.7
Arlen Specter,GA,United States,802421652,328
David Weitzman,Start,United Kingdom,802421952,66.4
Alireza Rahimi (politician),Stub,Iran,802423129,81.6
Heinrich Ritter von Kogerer,Stub,Austria,802423135,8.8
"Gervase Clifton, 1st Baron Clifton",Start,United Kingdom,802423742,66.4
Kamla Persad-Bissessar,C,Trinidad and Tobago,802425824,1.4
Aldo Rebelo,Start,Brazil,802427033,209.4
Maurice Britt,C,United States,802428164,328
Thomas Jefferson Rusk,C,United States,802430572,328
Anson Jones,C,United States,802430648,328
Muna Khalif,Start,Somalia,802430887,15.2
Zalman Shazar,C,Israel,802431262,8.5
Yitzhak Navon,C,Israel,802431284,8.5
Chaim Herzog,C,Ireland,802431323,4.9
Luis Carlos Galán,C,Colombia,802431882,49.8
Joseph Michael Perera,Stub,Sri Lanka,802433224,21.7
Nezihe Muhiddin,Start,Turkey,802435250,81.3
Abu l-Hasan Ali I,Start,Tunisia,802436133,11.6
Ali II ibn Hussein,Stub,Tunisia,802436146,11.6
Abdullah I Al-Sabah,Stub,Kuwait,802436404,4.2
Muhib Efendi,Stub,Turkey,802436516,81.3
Hammuda ibn Ali,Stub,Tunisia,802436572,11.6
Jaber I Al-Sabah,Stub,Kuwait,802436596,4.2
Ahmad Effendi Jalabi,Stub,Israel,802436599,8.5
Najib Effendi al-Yasin,Stub,Israel,802436662,8.5
Sabah II Al-Sabah,Stub,Kuwait,802436722,4.2
Uthman ibn Ali (Bey of Tunis),Stub,Tunisia,802436775,11.6
Mary McAleese,C,Ireland,802437209,4.9
Hysni Curri,Start,Albania,802437768,2.9
Aqif Pasha Elbasani,C,Albania,802437777,2.9
Spiridon Ilo,Start,Albania,802437821,2.9
Qemal Karaosmani,Start,Albania,802437823,2.9
Babë Dud Karbunara,Start,Albania,802437825,2.9
